Time,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
984.6,0.0018806282,0.020559631,-0.005420683,0.017935826,0.019382559,0.00040710781,19.410065,-99.12848,2240.3323,15.028204,0.025983421,0.015137312,498.78244,500.4924
984.7,0.0005114621,0.01948227,-0.005354697,0.015608927,0.019326225,-1.5930782e-05,19.410326,-99.12854,2240.3333,15.027511,0.02563503,0.015572165,498.92474,500.4078
984.8,0.005066443,0.019644544,-0.004817467,0.010357043,0.01958033,0.0012983767,19.410694,-99.1287,2240.3313,15.0285225,0.027648592,0.01431243,499.143,500.16006
984.9,-0.0008871195,0.021624513,-0.004471926,0.007495717,0.01893505,-0.00042649524,19.41051,-99.12925,2240.3347,15.02899,0.02820261,0.014053675,499.29175,499.94757
985.0,-0.0028715562,0.02075734,-0.0046162624,0.0009029079,0.01844,-0.00093815156,19.410755,-99.12959,2240.3362,15.030652,0.031501733,0.012741855,499.6405,499.63467
985.1,0.003216573,0.026471801,-0.0047967304,0.0014412173,0.016148262,0.0007873128,19.411085,-99.13074,2240.3347,15.02524,0.027219167,0.012597448,499.4556,499.5747
985.2,-0.007874072,0.017211162,-0.0063771643,0.009932787,0.018985778,-0.0021980158,19.410355,-99.1281,2240.3347,15.033555,0.030748097,0.013877791,499.31607,500.1271
985.3,0.0024193807,0.022515893,-0.0053441823,0.017092867,0.018253468,0.00049035,19.41012,-99.129074,2240.331,15.026208,0.02569026,0.016240846,498.77423,500.41174
985.4,-0.0017114352,0.019927375,-0.009735489,0.022505848,0.017590791,-0.00069205946,19.41037,-99.1275,2240.3333,15.031566,0.02955425,0.01792647,498.61703,500.73068
985.5,-0.002889565,0.024056114,-0.009476233,0.03081712,0.018566407,-0.00097494805,19.409826,-99.127365,2240.3318,15.026504,0.02268629,0.01654587,498.1135,501.0497
985.6,0.0033443058,0.028420843,-0.011405777,0.027099984,0.015852496,0.00081936637,19.410116,-99.12803,2240.3367,15.026215,0.019589188,0.015799504,498.21808,500.81415
985.7,0.0036115325,0.023832291,-0.0118877515,0.03977753,0.01727517,0.00071703206,19.409838,-99.12638,2240.3335,15.027311,0.020900369,0.016781304,497.68372,501.5115
985.8,0.0003511269,0.026448876,-0.011612352,0.043562412,0.01657658,-0.00015095512,19.409645,-99.12622,2240.331,15.027818,0.022980671,0.01800171,497.45322,501.62485
985.9,0.0033380338,0.028210714,-0.013183126,0.052861746,0.01594679,0.00076075277,19.40922,-99.12567,2240.3354,15.028655,0.01393023,0.015169092,497.00504,502.0285
986.0,-0.0012893184,0.026626468,-0.010602007,0.059713427,0.016312856,-0.00047924404,19.409111,-99.12572,2240.3323,15.027703,0.018713627,0.016384114,496.72998,502.36612
986.1,-0.0057176957,0.026206344,-0.012271794,0.061529793,0.01734751,-0.0018980099,19.40914,-99.12547,2240.333,15.024924,0.018012851,0.015328764,496.64664,502.45508
986.2,-0.00080253195,0.019534126,-0.009556167,0.074728824,0.017999787,-0.00036248314,19.408916,-99.12444,2240.3354,15.030768,0.016711103,0.011585473,496.23907,503.16946
986.3,0.0035603656,0.02259966,-0.011047164,0.073149875,0.014591499,0.0007009059,19.409004,-99.12575,2240.3323,15.020989,0.0074887592,0.015459853,496.06927,503.0935
986.4,0.0034620587,0.02254057,-0.01114656,0.071942486,0.015146331,0.0005569339,19.40883,-99.12516,2240.3325,15.024164,0.009995399,0.014360829,496.17746,503.01593
986.5,-0.005124089,0.025096662,-0.01177983,0.08153937,0.015849642,-0.0019224067,19.409101,-99.12569,2240.332,15.017955,0.013661199,0.013616939,495.6476,503.4275
986.6,0.0023640972,0.026361838,-0.014972629,0.09021247,0.014101901,0.00031760693,19.40884,-99.12504,2240.3406,15.021759,0.0035799756,0.006812169,495.27036,503.80396
986.7,-0.00017717583,0.026050173,-0.014742486,0.09311582,0.01471603,-0.00043951103,19.408905,-99.125854,2240.3413,15.021413,0.005258187,0.005153994,495.19034,503.9198
986.8,-0.0011016785,0.02589842,-0.010784784,0.09587027,0.014614201,-0.00067547226,19.408966,-99.12528,2240.3376,15.019256,0.00995467,0.008311835,495.06296,504.0248
986.9,-0.0014760594,0.02489566,-0.011557974,0.100311026,0.01712716,-0.0007473695,19.408363,-99.12442,2240.341,15.019283,0.003109187,0.0034768814,494.86844,504.2394
987.0,0.00344096,0.022738598,-0.011932211,0.109406546,0.015834514,0.0007488772,19.40882,-99.1254,2240.3435,15.013084,-0.0016876595,0.0022749454,494.44992,504.72147
987.1,-0.0030517627,0.024352282,-0.008642001,0.115189426,0.016979542,-0.001294109,19.408743,-99.12493,2240.3394,15.013681,0.0035796436,0.00010573631,494.1628,504.91592
987.2,-0.0014908472,0.021942966,-0.011117198,0.107177764,0.0153847085,-0.00085673097,19.408926,-99.1252,2240.3406,15.01884,0.0071661426,0.0015124362,494.63132,504.6003
987.3,-0.003059881,0.02605053,-0.009491609,0.11457576,0.021038622,-0.0009876912,19.408115,-99.1247,2240.346,15.017109,0.00017116696,-0.0020055235,494.24042,504.84625
987.4,-0.00047649594,0.02327624,-0.011060035,0.11317626,0.015523759,-0.00056296575,19.40876,-99.12521,2240.341,15.013726,-0.0011009764,-0.00016888557,494.21686,504.87692
987.5,0.0012567864,0.023773737,-0.0087294895,0.12623395,0.018254131,0.00019737682,19.408686,-99.12514,2240.3474,15.013166,-0.006468347,-0.006748644,493.72232,505.4027
987.6,0.0010185477,0.023588248,-0.008364206,0.12575054,0.01344226,-9.632448e-05,19.4087,-99.1265,2240.343,15.007242,-0.009969737,-0.0028804862,493.5746,505.4314
987.7,-0.0017535227,0.024177536,-0.0087271985,0.12822482,0.01887831,-0.0008139511,19.4084,-99.12548,2240.3452,15.009766,-0.005648569,-0.0070033553,493.55966,505.49072
987.8,0.0010645178,0.023285009,-0.008553974,0.13223848,0.020597748,0.0001828942,19.408745,-99.12513,2240.3499,15.0132065,-0.0071582748,-0.01193442,493.47964,505.67728
987.9,0.005311083,0.025449648,-0.01030981,0.12627159,0.018178985,0.0014229168,19.408972,-99.12514,2240.3489,15.011024,-0.008113222,-0.0056910925,493.63693,505.43192
988.0,0.004105075,0.024410293,-0.010783372,0.12340364,0.012940367,0.00089354074,19.408714,-99.126205,2240.347,15.010962,-0.011691377,-0.003335157,493.69907,505.3326
988.1,-0.0024915952,0.021518633,-0.0036141817,0.13632798,0.024124607,-0.00064077036,19.40852,-99.12531,2240.3506,15.009813,-0.006546175,-0.010676367,493.38123,505.8592
988.2,-0.0005455765,0.024414904,-0.008785091,0.13348548,0.023007698,-4.541628e-05,19.408474,-99.12571,2240.3516,15.005682,-0.006583741,-0.008690116,493.36365,505.75012
988.3,0.003124876,0.024673842,-0.009874115,0.13182561,0.02096346,0.0007796414,19.408474,-99.12447,2240.3523,15.011995,-0.011499643,-0.011792699,493.4176,505.66284
988.4,-0.0008278157,0.023346588,-0.007698644,0.1384293,0.022188697,-0.00028337445,19.408623,-99.12524,2240.3513,15.007296,-0.0082768835,-0.013400613,493.18082,505.95782
988.5,-0.002625043,0.02461616,-0.0053483043,0.13623942,0.02095266,-0.00096671545,19.40835,-99.12541,2240.3474,15.008868,-0.0072171963,-0.010355812,493.25226,505.7954
988.6,-0.002199865,0.024778605,-0.0076436214,0.13095759,0.01641693,-0.0010247406,19.40842,-99.12615,2240.3447,15.006915,-0.0057389075,-0.0058401832,493.41312,505.58594
988.7,-0.00043071617,0.024650902,-0.008090483,0.12980482,0.016734771,-0.0003856182,19.409035,-99.12554,2240.3457,15.008619,-0.004263413,-0.006716679,493.47018,505.58005
988.8,0.005602147,0.025217466,-0.009369865,0.13145739,0.014063871,0.0014466421,19.408857,-99.125694,2240.3496,15.007953,-0.015123326,-0.0069969376,493.36218,505.64453
988.9,0.004544096,0.027382523,-0.010507651,0.13221338,0.017091505,0.0010938878,19.40856,-99.12581,2240.3508,15.006547,-0.015118931,-0.0073877485,493.24628,505.66272
989.0,0.00014532446,0.024377257,-0.0075337794,0.13146794,0.021203425,-4.4921384e-05,19.408468,-99.12436,2240.3494,15.011816,-0.0060617537,-0.009584673,493.5329,505.6008
989.1,-0.0004935653,0.023814715,-0.007820403,0.12616903,0.019123394,-0.0003166303,19.408567,-99.12508,2240.3464,15.008825,-0.0041748364,-0.0046195416,493.69565,505.4035
989.2,0.00036494847,0.02489674,-0.010533465,0.12951872,0.022749722,1.5277488e-05,19.408209,-99.12473,2240.3516,15.011022,-0.0078012324,-0.010062492,493.5243,505.5585
989.3,-1.6350958e-05,0.025961533,-0.009759467,0.11761666,0.016527567,-0.00017530251,19.408852,-99.125244,2240.3435,15.008665,0.0018268176,0.0012608338,494.00308,505.0381
989.4,0.003548482,0.025106542,-0.0078008883,0.12524599,0.016304217,0.0007941027,19.408863,-99.12514,2240.3455,15.010673,-0.007977737,-0.0038891623,493.6775,505.3596
989.5,-0.0009089623,0.023528025,-0.009309653,0.12709846,0.017348524,-0.00059192383,19.408463,-99.12527,2240.3464,15.010848,-0.00616137,-0.007459695,493.636,505.44485
989.6,0.005816524,0.025148802,-0.010355948,0.12546562,0.020324722,0.0015982769,19.408316,-99.12405,2240.3523,15.01507,-0.012035169,-0.007852236,493.70175,505.38467
989.7,-0.0043152156,0.023877628,-0.010157526,0.11943302,0.021750443,-0.0014097026,19.408546,-99.12423,2240.3457,15.01632,0.0038150293,-0.005460831,494.0775,505.0975
989.8,-0.0034934608,0.019974738,-0.007909413,0.11335346,0.020465031,-0.0012536227,19.40873,-99.12419,2240.341,15.018592,0.0054935967,-0.0014671632,494.4176,504.88834
989.9,-0.003499612,0.025096916,-0.007986639,0.105854094,0.019380819,-0.001216361,19.408508,-99.12388,2240.3386,15.018095,0.007954116,0.004726708,494.64417,504.46683
990.0,-0.0012263904,0.022160761,-0.009917563,0.10187725,0.016106974,-0.0007712624,19.408863,-99.12459,2240.336,15.019828,0.0053074514,0.0049409643,494.81955,504.35968
990.1,0.002195892,0.026799053,-0.0101117175,0.10554301,0.016593475,0.00041638967,19.40865,-99.123985,2240.3403,15.019225,0.0018479044,0.004483384,494.59637,504.4382
990.2,0.00416804,0.025685005,-0.011299072,0.09585565,0.018247403,0.0010618208,19.408562,-99.12344,2240.3384,15.020617,0.004005817,0.007993794,495.0472,504.04913
990.3,0.0022735805,0.023344949,-0.0123158675,0.0987992,0.017562903,0.00035714876,19.408823,-99.12379,2240.341,15.022783,0.0051533245,0.0032180976,495.00208,504.20584
990.4,0.0027511811,0.02375251,-0.015977867,0.085535474,0.014430107,0.00038244034,19.409126,-99.12458,2240.3403,15.023708,0.0064450544,0.0076755956,495.52438,503.65744
990.5,0.0014687208,0.026596941,-0.011730796,0.08324056,0.014592693,0.0001256348,19.408888,-99.1244,2240.3357,15.023196,0.007660479,0.011500741,495.58008,503.46094
990.6,0.0009030512,0.022579178,-0.012333009,0.079306975,0.019271057,0.00013573075,19.408585,-99.123604,2240.338,15.026193,0.009283195,0.010001791,495.9331,503.3332
990.7,-0.0008530109,0.023787476,-0.011422323,0.07125328,0.017518356,-0.0005320884,19.409098,-99.12465,2240.3328,15.024456,0.0143942,0.014746838,496.2325,502.9513
990.8,0.002888384,0.024351083,-0.012912344,0.069093004,0.016626924,0.000695552,19.408978,-99.12437,2240.3372,15.027204,0.011603443,0.012856218,496.34842,502.8558
990.9,0.004035634,0.026202127,-0.014359392,0.070853844,0.018141761,0.0010034554,19.408817,-99.123344,2240.337,15.028976,0.011642958,0.011515279,496.23654,502.90244
991.0,-0.0020506117,0.02697853,-0.014721526,0.05724926,0.015517219,-0.00093017274,19.409615,-99.125145,2240.3357,15.02773,0.021189706,0.014774471,496.85156,502.25592
991.1,-0.0014071349,0.022791877,-0.013277976,0.047130123,0.016584571,-0.00070080545,19.409723,-99.12521,2240.3352,15.030057,0.02442475,0.015964597,497.41922,501.85248
991.2,-0.0050347387,0.02601429,-0.012589917,0.04843193,0.018158924,-0.0016720789,19.409544,-99.125145,2240.3325,15.027455,0.02478439,0.017441843,497.29453,501.83548
991.3,-0.005125973,0.02238217,-0.011862479,0.041748736,0.017514572,-0.0016988369,19.409668,-99.12508,2240.3345,15.032387,0.029711872,0.017558109,497.72037,501.57037
991.4,0.0005086222,0.024709381,-0.01166768,0.03238225,0.017509215,8.048306e-05,19.409927,-99.125435,2240.3362,15.032131,0.026333723,0.016069531,498.10165,501.1064
991.5,0.0016851147,0.02505058,-0.007888224,0.023578687,0.019963935,0.00037843361,19.410131,-99.12639,2240.3313,15.028138,0.024808751,0.01674011,498.44513,500.6886
991.6,-0.007944416,0.018145382,-0.007824732,0.023824068,0.02081167,-0.0022927036,19.409784,-99.1259,2240.3318,15.034221,0.030515116,0.016643055,498.62692,500.78708
991.7,-0.0011883709,0.0224078,-0.008440038,0.021716496,0.01879197,-0.00033535346,19.410124,-99.125946,2240.333,15.03268,0.0321842,0.016405221,498.6315,500.6243
991.8,-0.0027580946,0.019659176,-0.0072227027,0.012134927,0.018771436,-0.0007466097,19.410372,-99.126434,2240.3352,15.035455,0.03543959,0.015082142,499.16232,500.1981
991.9,0.0015847433,0.016855948,-0.005430475,0.0026309462,0.017928664,0.0004649004,19.410862,-99.12724,2240.3352,15.035707,0.038647365,0.014313401,499.65494,499.7964
992.0,0.0010295968,0.011790595,-0.0014692955,-0.012340681,0.017934423,0.00028156294,19.411396,-99.12862,2240.3354,15.035525,0.0419051,0.011493073,500.47034,499.14157
992.1,0.0043170624,0.018221594,-0.0040203165,-0.0050134487,0.017420322,0.0011914365,19.411293,-99.12831,2240.3347,15.033732,0.03939558,0.011675968,499.95505,499.41162
992.2,0.0006644744,0.018605344,-0.006772328,0.0047062,0.018516876,0.00012081282,19.41075,-99.127556,2240.3345,15.034458,0.03444927,0.014357711,499.49496,499.8895
992.3,-0.0026939444,0.015079959,-0.0059607923,0.0067598354,0.017673295,-0.00071160524,19.410664,-99.126976,2240.3357,15.032487,0.032655895,0.013922409,499.5144,500.03775
992.4,0.00046963914,0.017258301,-0.00614202,0.005963667,0.019278675,2.641564e-05,19.410744,-99.1271,2240.3333,15.035052,0.036027346,0.015529933,499.46664,499.96332
992.5,0.004002725,0.015383943,-0.0050820895,-0.00025806646,0.017548785,0.0010932335,19.411072,-99.12758,2240.335,15.035026,0.0403983,0.013030232,499.7916,499.70044
992.6,-0.004184037,0.016945727,-0.005175857,0.00054038176,0.01781413,-0.0010292351,19.410736,-99.12724,2240.3367,15.036084,0.037909295,0.012965777,499.7897,499.67242
992.7,-0.004458935,0.01942075,-0.005398769,0.0023487639,0.018439192,-0.0012955233,19.410906,-99.12775,2240.333,15.032121,0.036253113,0.0121798245,499.58945,499.7278
992.8,0.004200001,0.018367968,-0.003487913,-0.0029036792,0.016819172,0.0012775226,19.411098,-99.12791,2240.3352,15.033435,0.037734564,0.012544048,499.87842,499.50928
992.9,0.0028165025,0.020309828,-0.0038348231,-0.0052631577,0.016746204,0.000846161,19.411186,-99.1282,2240.3381,15.03439,0.040221028,0.011597049,499.96198,499.33795
993.0,0.00031912292,0.017356545,-0.0018369555,-0.006596794,0.01838839,6.119635e-05,19.411068,-99.12834,2240.3362,15.033657,0.038766995,0.012352924,500.09262,499.3122
993.1,-0.001012799,0.01765953,-0.0053819697,0.001766118,0.017769884,-0.00026400862,19.410955,-99.127594,2240.332,15.033316,0.035372846,0.013275067,499.66983,499.72714
993.2,-0.0022301248,0.015993625,-0.0049070287,-0.0040252046,0.017155372,-0.00041085365,19.41093,-99.12705,2240.3354,15.039184,0.04279437,0.01212694,500.03247,499.4553
993.3,0.0013729588,0.015858084,-0.0027493536,-0.0060141603,0.01759873,0.0002977658,19.411325,-99.12821,2240.335,15.03272,0.039940994,0.012467884,500.06482,499.38763
993.4,-0.0028167146,0.014851025,-0.0049902983,-0.00303714,0.017379224,-0.0005799836,19.41078,-99.12734,2240.3376,15.040261,0.04452813,0.012165767,500.00342,499.52356
993.5,0.0071965447,0.011928755,-0.0026864763,-0.005749187,0.017627675,0.0020056677,19.411196,-99.12758,2240.3376,15.036337,0.042577215,0.013852241,500.15305,499.48297
993.6,0.0033439596,0.013546663,-0.0042721797,0.00048531452,0.018648922,0.0010685264,19.410862,-99.12686,2240.336,15.035912,0.037716422,0.01190414,499.8224,499.7644
993.7,-0.0011127631,0.020221725,-0.0048464593,-0.0041772216,0.01714113,-0.0002974536,19.411108,-99.12834,2240.3367,15.03236,0.03669794,0.010736718,499.89685,499.3961
993.8,0.003245587,0.0138278855,-0.0029933285,-0.0053728563,0.017061993,0.0009157691,19.41136,-99.128044,2240.3345,15.032802,0.03767455,0.0121502625,500.07867,499.46646
993.9,-0.007038831,0.00970289,-0.007314043,-0.0010044172,0.017298214,-0.0018828957,19.410725,-99.1266,2240.337,15.042018,0.04712187,0.014585166,500.03778,499.70993
994.0,0.0008924838,0.015610977,-0.0035708472,-0.0018850819,0.018589817,0.0003327275,19.410822,-99.127045,2240.334,15.036316,0.040548738,0.0126604615,499.9148,499.5716
994.1,-0.0058749686,0.017662242,-0.0059755836,-0.001245144,0.017249,-0.0014551125,19.410809,-99.127235,2240.3389,15.036562,0.036234267,0.011125722,499.87823,499.5565
994.2,0.00046331185,0.021868914,-0.0074713975,0.0034374893,0.015533685,0.00024542413,19.410917,-99.126976,2240.335,15.035505,0.040012892,0.0118781915,499.51184,499.7341
994.3,-0.0009801241,0.015190518,-0.0040225442,-0.007311189,0.01795058,-0.00013248241,19.41104,-99.127625,2240.3362,15.039222,0.043203063,0.013014727,500.2018,499.32635
994.4,0.002755653,0.01862096,-0.0036150943,-0.002361675,0.01695364,0.0009021748,19.411139,-99.12751,2240.3345,15.032924,0.037189625,0.011218696,499.84473,499.51202
994.5,0.0039300825,0.01767207,-0.0056948587,0.00069688424,0.016727086,0.00097168254,19.411203,-99.1277,2240.3364,15.031619,0.036554117,0.014105716,499.70413,499.71277
994.6,-0.00018912602,0.01637631,-0.00629241,0.0006378533,0.016966976,4.2377796e-05,19.41093,-99.12695,2240.3354,15.036576,0.03882967,0.013545387,499.78427,499.70877
994.7,-0.0012088468,0.017200217,-0.0065020807,-0.00010984925,0.01703439,-0.00023356052,19.410877,-99.12697,2240.336,15.035662,0.037748132,0.011778994,499.79352,499.6515
994.8,-0.0021357222,0.015434115,-0.0036659222,0.00079312595,0.019022133,-0.0006128648,19.410904,-99.126854,2240.3337,15.033668,0.03761774,0.014546978,499.78125,499.71976
994.9,-0.004982965,0.019529559,-0.0059875343,0.0025217668,0.018526431,-0.0011710001,19.410559,-99.12637,2240.3372,15.038901,0.03960153,0.011996903,499.65707,499.6971
995.0,-0.0012553054,0.014726299,-0.004763482,-0.006923445,0.016792383,-0.00028300562,19.411232,-99.12748,2240.3357,15.037463,0.04381293,0.012032415,500.16748,499.3553
995.1,0.004230208,0.016154341,-0.0047037005,-0.0034307765,0.017737735,0.0011983163,19.411144,-99.12739,2240.3357,15.035651,0.04075972,0.011581807,499.93008,499.52997
995.2,-0.0032011361,0.01589775,-0.0063956343,-0.0039704307,0.016461555,-0.0007966688,19.411062,-99.126785,2240.3357,15.039927,0.04558404,0.013076614,500.0291,499.45764
995.3,-0.001954731,0.01537276,-0.0072121453,0.0007021248,0.016602468,-0.00050478574,19.410957,-99.12665,2240.3372,15.036807,0.041173518,0.012081093,499.79483,499.72714
995.4,-0.0029614223,0.01282595,-0.0050509702,-0.00688907,0.016680729,-0.0007030363,19.41112,-99.12714,2240.3335,15.038974,0.04457927,0.011780134,500.2147,499.36972
995.5,0.0011170546,0.01693935,-0.005914554,0.0017572511,0.01759728,0.00023752972,19.411116,-99.12676,2240.335,15.034723,0.03922391,0.014908082,499.68927,499.76514
995.6,-0.0041404213,0.024100028,-0.0055745617,-0.0024815921,0.01685968,-0.0009784361,19.410845,-99.1274,2240.3374,15.034623,0.035724867,0.011214041,499.78723,499.3822
995.7,-0.0012743549,0.019258343,-0.0055626314,-0.0022425612,0.016794551,-0.00021537684,19.410976,-99.12705,2240.3362,15.035154,0.037257113,0.011556213,499.86105,499.49512
995.8,-0.0011552902,0.015529393,-0.0050406437,-0.0009902294,0.018515185,-0.0002879661,19.410942,-99.12688,2240.335,15.0352,0.037717424,0.011993497,499.85236,499.63632
995.9,-0.002525118,0.019924045,-0.0054328553,-0.00024447567,0.017925136,-0.0006890005,19.410927,-99.12693,2240.334,15.035916,0.04116921,0.012840812,499.72858,499.58286
996.0,0.0011720163,0.022984155,-0.006621374,0.00014440833,0.017294552,0.0003623105,19.411018,-99.12682,2240.3345,15.035749,0.0401247,0.011645998,499.63168,499.55493
996.1,0.004018284,0.018414915,-0.0066092014,0.008828153,0.019488927,0.0011738099,19.410604,-99.125755,2240.3345,15.036029,0.03478412,0.013661181,499.31854,500.097
996.2,0.0017240063,0.018777907,-0.005984105,0.0028265014,0.017334439,0.0003877231,19.411068,-99.1269,2240.3333,15.032892,0.03844297,0.013650759,499.57648,499.77997
